platform,captured_at,posted_at,username,post_id,content,source_url,keyword,detection_cycle
Twitter,2025-09-07T20:02:40.574625,2025-04-24T09:36:44.000Z,realTuckFrumper,1915339114158662015,Judge rules U.S. owes North Dakota $28M over oil pipeline protests,https://twitter.com/realTuckFrumper/status/1915339114158662015,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:42.719412,2025-04-24T09:06:56.000Z,theanchoragent,1915331612113592716,The ruling highlights the financial burden states face during large-scale protests. It's a reminder of the Dakota Access pipeline's contentious history and the ongoing debate over infrastructure vs. environmental concerns. A significant financial precedent set.,https://twitter.com/theanchoragent/status/1915331612113592716,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:38.330925,2025-04-24T09:00:13.000Z,NBCNews,1915329922781884925,A federal judge on Wednesday found the state of North Dakota entitled to nearly $28 million for responding to protests of the Dakota Access oil pipeline in 2016 and 2017.,https://twitter.com/NBCNews/status/1915329922781884925,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:56.636852,2025-04-24T08:22:47.000Z,NyraKraal,1915320503998239011,"A federal judge awarded North Dakota nearly $28 million for costs incurred during Dakota Access pipeline protests in 2016-2017. The state, claiming $38 million, argued federal negligence resulted in significant damage. Protests drew extensive national attention.",https://twitter.com/NyraKraal/status/1915320503998239011,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:40.243251,2025-04-24T06:57:47.000Z,ABC,1915299112087364056,"A federal judge found the state of North Dakota entitled to nearly $28 million for responding to protests of the Dakota Access oil pipeline in 2016 and 2017 — a win for the state in its multiyear effort to recoup the costs from the federal government.

https://
abcnews.link/VlnRcKh",https://twitter.com/ABC/status/1915299112087364056,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:40.223966,2025-04-24T05:55:55.000Z,WashTimes,1915283540788347348,A federal judge on Wednesday found the state of North Dakota entitled to nearly $28 million for responding to protests of the Dakota Access oil pipeline in 2016 and 2017 - a win for the state in its multiyear effort to recoup the costs from the federal...,https://twitter.com/WashTimes/status/1915283540788347348,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:42.781166,2025-04-24T04:47:25.000Z,MarineauMary,1915266304073728081,Judge rules federal government owes nearly $28 million to North Dakota for pipeline protests,https://twitter.com/MarineauMary/status/1915266304073728081,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:44.888122,2025-04-24T04:11:08.000Z,JoeSkurzTV,1915257171819835849,A federal judge ruled the United States must pay the state of North Dakota nearly $28 million in damages for law enforcement and other costs during the Dakota Access Pipeline Protests in 2016 and 2017.,https://twitter.com/JoeSkurzTV/status/1915257171819835849,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:44.912185,2025-04-24T04:09:52.000Z,theflagwzfg,1915256852729696546,Federal District Court judge Daniel Traynor has awarded the State of North Dakota nearly $28 million for damages the state incurred during the Dakota Access Pipeline protests,https://twitter.com/theflagwzfg/status/1915256852729696546,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:44.933871,2025-04-24T02:35:27.000Z,today__today,1915233094476431585,North Dakota wins $28M lawsuit against the federal government over Dakota Access Pipeline protest costs. Sen. Kevin Cramer says taxpayers shouldn’t foot the bill for federal inaction. A major moment for state accountability. #DakotaAccess #GovernmentAccountability #DakotaVictory,https://twitter.com/today__today/status/1915233094476431585,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:44.948967,2025-04-24T02:34:04.000Z,inforum,1915232743744557175,"“North Dakota taxpayers ... were forced to bear the cost of our federal government’s abdication of its duties during the Dakota Access Pipeline protests,” Sen. Kevin Cramer said.",https://twitter.com/inforum/status/1915232743744557175,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:47.112478,2025-04-24T02:33:03.000Z,WDAYnews,1915232489456419176,"“North Dakota taxpayers ... were forced to bear the cost of our federal government’s abdication of its duties during the Dakota Access Pipeline protests,” Sen. Kevin Cramer said.",https://twitter.com/WDAYnews/status/1915232489456419176,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:47.140015,2025-04-24T01:57:22.000Z,steveinboston,1915223509368004998,The Election Could Ultimately Decide The Dakota Access Pipeline’s Fate. The controversial oil route once again fended off an order to shut down -- for now. #DAPL #OilPipeline,https://twitter.com/steveinboston/status/1915223509368004998,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:47.164726,2025-04-24T01:05:15.000Z,WallStreetMav,1915210396136329236,"Judge rules federal government owes nearly $28 million to North Dakota for pipeline protests.

BISMARCK, N.D. (AP) — A federal judge on Wednesday found the state of North Dakota entitled to nearly $28 million for responding to protests of the Dakota Access oil pipeline in 2016",https://twitter.com/WallStreetMav/status/1915210396136329236,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:47.192032,2025-04-24T00:51:36.000Z,JackFromNoDak,1915206960384807085,"Updated:
Judge rules federal government owes nearly $28 million to North Dakota for pipeline protests",https://twitter.com/JackFromNoDak/status/1915206960384807085,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:31.223492,2025-04-24T00:06:17.000Z,ImageinThis,1915195556391014800,"Greenpeace ordered to pay $660M to Energy Transfer over Dakota Access pipeline protests (Photo: The Guardian) #Greenpeace #DakotaAccessPipeline #FreeSpeech 
https://
theguardian.com/us-news/2025/m
ar/19/greenpeace-lawsuit-energy-transfer-dakota-pipeline
…",https://twitter.com/ImageinThis/status/1915195556391014800,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.252739,2025-04-24T00:00:32.000Z,KMOT_TV,1915194108949238088,A federal judge ruled the United States must pay the state of North Dakota nearly $28 million in damages for law enforcement and other costs during the Dakota Access Pipeline Protests in 2016 and 2017.,https://twitter.com/KMOT_TV/status/1915194108949238088,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:49.316519,2025-04-24T00:00:32.000Z,KFYRTV,1915194108697600501,A federal judge ruled the United States must pay the state of North Dakota nearly $28 million in damages for law enforcement and other costs during the Dakota Access Pipeline Protests in 2016 and 2017.,https://twitter.com/KFYRTV/status/1915194108697600501,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:49.333528,2025-04-24T00:00:32.000Z,kumv_tv,1915194108575916248,A federal judge ruled the United States must pay the state of North Dakota nearly $28 million in damages for law enforcement and other costs during the Dakota Access Pipeline Protests in 2016 and 2017.,https://twitter.com/kumv_tv/status/1915194108575916248,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:49.360269,2025-04-23T23:56:06.000Z,WashTimesLocal,1915192992089903128,A federal judge on Wednesday found the state of North Dakota entitled to nearly $28 million for responding to protests of the Dakota Access oil pipeline in 2016 and 2017 - a win for the state in its multiyear effort to recoup the costs from the federal...,https://twitter.com/WashTimesLocal/status/1915192992089903128,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:51.514735,2025-04-23T22:32:04.000Z,bistrib,1915171844119826874,"A federal judge has found the U.S. government liable to the state of North Dakota for more than $28 million for costs of policing the Dakota Access Pipeline protests. 
https://
bismarcktribune.com/news/state-reg
ional/crime-courts/article_03295e9b-e097-58d0-b8a3-003006f3ee40.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_bistrib
…",https://twitter.com/bistrib/status/1915171844119826874,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:51.581865,2025-04-23T22:27:19.000Z,JackFromNoDak,1915170650475372679,Judge rules federal government owes nearly $28 million to North Dakota for pipeline protests,https://twitter.com/JackFromNoDak/status/1915170650475372679,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:51.611829,2025-04-23T19:59:00.000Z,SecMgmtMag,1915133323229512105,"Energy Transfer, the oil company that operates the Dakota Access Pipeline, claimed that Greenpeace’s involvement in protests against the pipeline included encouraging violence that damaged the company’s reputation.",https://twitter.com/SecMgmtMag/status/1915133323229512105,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:51.643863,2025-04-23T12:57:51.000Z,Climate74462392,1915027339362082993,"Greenpeace was ordered to pay $665 million in damages to Energy Transfer, the company behind the Dakota Access Pipeline for ""defamation, trespass, nuisance, civil conspiracy and other acts,"" following demonstrations against the pipeline project.",https://twitter.com/Climate74462392/status/1915027339362082993,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:51.665216,2025-04-23T12:48:17.000Z,Climate_Debate_,1915024928283165066,"NEW: After a jury ruled Greenpeace must pay over $600M for damages and destruction from their Dakota Access pipeline protests, Greenpeace is now taking its fight to the Netherlands, where they plan to go after the energy developer for “intimidation”: 

https://
climatedebatehistory.com/greenpeace-sue
s-in-the-netherlands/
…",https://twitter.com/Climate_Debate_/status/1915024928283165066,Dakota Access Pipeline,1
Twitter,2025-09-07T20:00:00.101655,2025-04-22T18:00:53.000Z,Barn_Raising,1914741209022554249,"""On March 19, a jury in Mandan, North Dakota, in Morton County, leveled a blistering $660 million verdict against Greenpeace for its part in the Standing Rock resistance against the Dakota Access Pipeline.""",https://twitter.com/Barn_Raising/status/1914741209022554249,Dakota Access Pipeline,1
Twitter,2025-09-07T20:02:53.838256,2025-04-22T12:37:41.000Z,ThewallstChron,1914659873884918223,"Is Europe Still Fighting Lost Energy Wars?

A North Dakota jury has ordered Greenpeace to pay $665 million in damages to Energy Transfer due to its role in protests against the Dakota Access Pipeline. The jury ruled that Greenpeace's actions constituted defamation and caused",https://twitter.com/ThewallstChron/status/1914659873884918223,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:36.551032,2025-04-11T16:32:42.000Z,Sammy_Roth,1910732754310094933,"A jury of North Dakotans ordered Greenpeace to pay $666M to a fossil fuel company over the Dakota Access Pipeline protests. Were the jurors influenced by a fake newspaper with ties to fossil fuel money?

Listen to this week's Boiling Point podcast:",https://twitter.com/Sammy_Roth/status/1910732754310094933,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:31.265786,2025-04-10T19:30:08.000Z,TheYoungTurks,1910415016651608547,"This April marks nine years since the historic protests at Standing Rock, where Indigenous water protectors and allies stood up against the Dakota Access Pipeline. TYT was one of the only major media networks to amplify the voices of Standing Rock protesters when mainstream",https://twitter.com/TheYoungTurks/status/1910415016651608547,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:06.863030,2025-04-10T15:01:15.000Z,bluecorncomics,1910347350943334542,"""In another piece, created by Lakota artist Gilbert Kills Pretty Enemy III, an Incredible Hulk is turned into a Native warrior and is seen fighting a black snake that represents an oil pipeline."" The piece was created to oppose the Dakota Access Pipeline. 
https://
chicagotribune.com/2025/04/09/new
berry-native-american-pop-culture/
…",https://twitter.com/bluecorncomics/status/1910347350943334542,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:39.362834,2025-04-10T15:00:35.000Z,capitalresearch,1910347183737479194,"Who really funded the anti-pipeline chaos?

Greenpeace may owe millions over its role in the Dakota Access Pipeline protests—but they weren’t acting alone.

 Left-wing mega-donors like the Rockefeller Foundation, Arcus, and Schmidt Family Foundation funneled money to fuel",https://twitter.com/capitalresearch/status/1910347183737479194,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:06.848457,2025-04-09T10:36:44.000Z,rights_centre,1909918395941683235,"Greenpeace opposed the Dakota Access Pipeline and now owes $660 million after a North Dakota jury's March 19 verdict. This sets a troubling precedent, as Big Oil is using the courts to silence climate activism.  
#StandWithGreenpeace #NoDAPL #sustainabilityUnderattack",https://twitter.com/rights_centre/status/1909918395941683235,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:47.296019,2025-04-09T10:36:34.000Z,RogerHallamCS21,1909918354028081648,"The warriors with a river behind them:
What Greenpeace should do next?

Greenpeace in the US has recently been told by the courts to pay $660 million for ""inciting"" people to protest at the Dakota Access pipeline. All the liberals are up in arms about it. But from a revolutionary",https://twitter.com/RogerHallamCS21/status/1909918354028081648,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:54.553604,2025-04-06T00:15:33.000Z,Ravious101,1908674905584939052,"Greenpeace has been ordered to pay $660 million in damages as a result of their fraudulent and violent protests related to the Dakota Access Pipeline.
Whoever is orchestrating the violence against Tesla needs to similarly be bankrupted.
Thank you to each and every one of you for",https://twitter.com/Ravious101/status/1908674905584939052,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:27.797881,2025-04-03T09:14:03.000Z,GreenpeaceNZ,1907723260143480901,"The fight against Energy Transfer’s SLAPP is far from over. The stakes of this bullying lawsuit by the Big Oil company behind the infamous Dakota Access Pipeline are too high to rest until justice is served. 

Here’s what happens next 
https://
greenpeace.org/aotearoa/story
/greenpeace-vs-energy-transfers-slapp-what-happens-after-the-north-dakota-trial/?utm_medium=post&utm_content=postid-69498&utm_source=twitter
…",https://twitter.com/GreenpeaceNZ/status/1907723260143480901,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:13.691220,2025-04-01T13:00:02.000Z,IENearth,1907055353415540953,"Then they sent riot police to protect corporate greed. Now they send lawyers to rewrite history. But no matter how they try to criminalize resistance or silence the truth, we are hashtag#StillNoDAPL. The same forces behind the Dakota Access Pipeline weaponized the courts in the",https://twitter.com/IENearth/status/1907055353415540953,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:49.061706,2025-03-31T11:11:13.000Z,EENewsUpdates,1906665581396324458,Judge denies ‘premature’ bid to shutter Dakota Access pipeline,https://twitter.com/EENewsUpdates/status/1906665581396324458,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:54.475127,2025-03-28T18:11:04.000Z,KXNewsMinot,1905684078872961464,District judge dismisses Standing Rock lawsuit to shut down Dakota Access Pipeline,https://twitter.com/KXNewsMinot/status/1905684078872961464,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:50.747458,2025-03-28T13:01:31.000Z,DAPLFacts,1905606174734512289,"ICYMI: Last week, a North Dakota jury ordered Greenpeace to pay $667 million in damages for its campaign in 2016-2017 to block the Dakota Access Pipeline.

Check out our blog post:",https://twitter.com/DAPLFacts/status/1905606174734512289,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:52.450697,2025-03-28T10:25:56.000Z,patyale,1905567023632908411,"""The verdict represents more than a financial blow against #Greenpeace. It has huge and very troubling implications for free speech across the nation [US]"". Court fines Greenpeace $677 million in Dakota Access pipeline trial.",https://twitter.com/patyale/status/1905567023632908411,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:22.488329,2025-03-28T00:44:13.000Z,plumpeachsky888,1905420627919732741,"And again the same judge 2018 
Trump Memo Causes Chaos for Federal Judge in Dakota Access Pipeline Case. Judge James E. Boasberg presided over a hearing in regards to the Dakota Access Pipeline following Donald Trump’s January 24 memorandum.",https://twitter.com/plumpeachsky888/status/1905420627919732741,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:11.899455,2025-03-25T14:20:41.000Z,CIVICUSalliance,1904538937575530561,"The case against 
@Greenpeace
 exemplifies a Strategic Lawsuit Against Public Participation (#SLAPP), retaliating against #peacefulprotests opposing the Dakota Access Pipeline.

These protests supported the 
@StandingRockST
’s efforts to protect its water & land. #WeWillNotBeSilenced",https://twitter.com/CIVICUSalliance/status/1904538937575530561,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:19.044403,2025-03-24T22:51:20.000Z,ImageinEco,1904305055471182266,"Greenpeace ordered to pay $660M to Energy Transfer over Dakota Access pipeline protests (Photo: The Guardian) #Greenpeace #DakotaAccessPipeline #FreeSpeech 
https://
theguardian.com/us-news/2025/m
ar/19/greenpeace-lawsuit-energy-transfer-dakota-pipeline
…",https://twitter.com/ImageinEco/status/1904305055471182266,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:40.101915,2025-03-24T13:30:01.000Z,WSHStand,1904163795460907203,Left-wing Activists Ordered to Pay $667 Million for 2016 Demonstrations against Dakota Access Pipeline.,https://twitter.com/WSHStand/status/1904163795460907203,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:34.915058,2025-03-24T13:00:34.000Z,RebelNewsOnline,1904156384637407614,"Legal defeat over U.S. pipeline may bankrupt Greenpeace

Energy Transfer Partners sued Greenpeace for defamation and orchestrating criminal behavior by protesters at the Dakota Access pipeline, potentially bankrupting the group.",https://twitter.com/RebelNewsOnline/status/1904156384637407614,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:43.679176,2025-03-23T21:20:47.000Z,RebelNews_USA,1903919881478914228,"Legal defeat over U.S. pipeline may bankrupt Greenpeace

Energy Transfer Partners sued Greenpeace for defamation and orchestrating criminal behavior by protesters at the Dakota Access pipeline, potentially bankrupting the group.",https://twitter.com/RebelNews_USA/status/1903919881478914228,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:50.793696,2025-03-22T17:44:18.000Z,KennethFCrowe1,1903503015706841293,"Jury Orders Greenpeace to Pay $660 Million in Damages for Protest Against Dakota Access Pipeline.

https://
truthpress.com/news/jury-orde
rs-greenpeace-to-pay-660-million-in-damages-for-protest-against-dakota-access-pipeline/
…",https://twitter.com/KennethFCrowe1/status/1903503015706841293,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:43.764640,2025-03-21T11:39:36.000Z,seanhannity,1903048846168691117,Jury Orders Greenpeace to Pay Damages in Landmark Dakota Access Pipeline Case,https://twitter.com/seanhannity/status/1903048846168691117,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:13.613341,2020-07-15T17:38:35.000Z,ajplus,1283455938947624962,"An appeals court halted the shutdown of the Dakota Access pipeline, after a judge ordered it to close in 30 days.

The Standing Rock Sioux Tribe says the pipeline, which pumps 570K barrels/day, threatens a vital water source and was built without proper environmental analysis.",https://twitter.com/ajplus/status/1283455938947624962,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.081177,2020-07-06T21:33:35.000Z,44mmvvpp,1280253586879000580,"Whoa! 

Court rules the Dakota Access pipeline must
shut down and be drained of oil by Aug. 5th 

Army Corps of Engineers violated the Natl. Environmental  Act, and failed to complete an environmental impact statement for the project!

... review is expected to take 13 months!",https://twitter.com/44mmvvpp/status/1280253586879000580,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:58.116460,2020-07-06T18:28:15.000Z,MotherJones,1280206943626330117,"A judge just halted the Dakota Access Pipeline operations indefinitely 
https://
bit.ly/2Cck8eW",https://twitter.com/MotherJones/status/1280206943626330117,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:43.738840,2020-07-06T18:00:14.000Z,nytimes,1280199895559913475,"The Dakota Access Pipeline, an oil route from North Dakota to Illinois that has inspired intense protests and legal battles, must shut down pending an environmental review and be emptied of oil by August 5, a district court ruled on Monday",https://twitter.com/nytimes/status/1280199895559913475,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:20.651373,2020-07-06T17:14:04.000Z,AJEnglish,1280188276243148800,"US federal judge suspends Dakota Access pipeline over environmental concerns 
https://
aje.io/azsjm",https://twitter.com/AJEnglish/status/1280188276243148800,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:49.089554,2020-07-06T14:22:46.000Z,AP,1280145167694135298,BREAKING: Federal judge orders Dakota Access pipeline to shut down until more thorough environmental review is done.,https://twitter.com/AP/status/1280145167694135298,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:45.562160,2020-07-06T14:08:16.000Z,ryanvizzions,1280141520268660736,"I CANT EVEN PROCESS THIS! THE DAKOTA ACCESS PIPELINE IS FINALLY SHUTTING DIWN!!! 
https://
news.bloomberglaw.com/environment-an
d-energy/court-scraps-dakota-access-pipeline-permit-forcing-shutdown
…",https://twitter.com/ryanvizzions/status/1280141520268660736,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:41.963972,2020-07-06T13:49:16.000Z,jendlouhyhc,1280136738627817472,"Two huge pipeline defeats in two days: 
A federal judge just ordered the Dakota Access oil pipeline shut down after 3 years of operations after finding fault w a key permit. 
Yesterday, Dominion & partner Duke Energy scrapped plans for the Atlantic Coast gas pipeline. #DAPL #ACP",https://twitter.com/jendlouhyhc/status/1280136738627817472,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:36.577655,2020-07-06T13:32:10.000Z,IndianCountry,1280132434739073025,"BREAKING NEWS. US District Court orders Dakota Access pipeline to be shut down and be emptied within 30 days because of the ""seriousness"" of NEPA error. (Developing story)",https://twitter.com/IndianCountry/status/1280132434739073025,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:10.226909,2018-06-22T13:22:03.000Z,MikeHudema,1010150927150600197,"New report details the hundreds of spills, hundreds of millions in property damage & abuses on human rights tied to Energy Transfer Partners, the company behind the Dakota Access Pipeline. 

There is NO safe pipeline: 
https://
buff.ly/2JO0SHT 

#cdnpoli #NoDAPL #StopPipelines",https://twitter.com/MikeHudema/status/1010150927150600197,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:43.692671,2018-01-21T15:52:50.000Z,theintercept,955105919582507008,"The Dakota Access pipeline has leaked at least five times in 2017. Its sister project, Energy Transfer Crude Oil pipeline, leaked at least three times. 
https://
interc.pt/2EWmICd",https://twitter.com/theintercept/status/955105919582507008,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:20.763846,2017-05-23T22:32:04.000Z,MikeHudema,867146138381692928,"The Dakota Access Pipeline leaked TWICE in March and once in April -- it's not even fully operational yet 
http://
buff.ly/2rN15OL #NoDAPL",https://twitter.com/MikeHudema/status/867146138381692928,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:29.528880,2017-05-23T18:06:03.000Z,greenpeaceusa,867079191216484353,"The Dakota Access Pipeline leaked TWICE in March and once in April -- and it's not even fully operational yet 
http://
fal.cn/uHFO",https://twitter.com/greenpeaceusa/status/867079191216484353,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:42.701039,2017-05-11T03:43:50.000Z,Jezebel,862513552673918978,"Dakota Access Pipeline leaked 84 gallons in April and it's not even full operational yet 
http://
bit.ly/2r3WiYQ",https://twitter.com/Jezebel/status/862513552673918978,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:49.115256,2017-02-25T01:14:10.000Z,nypost,835296797459349504,"Oil could be flowing through the $3.8 billion Dakota Access pipeline in less than two weeks 
http://
nyp.st/2mljY8E",https://twitter.com/nypost/status/835296797459349504,Dakota Access Pipeline,1
Twitter,2025-09-07T20:00:00.196444,2017-02-21T16:31:11.000Z,theintercept,834078022231810048,Construction on the Dakota Access pipeline has restarted; it could take as little as 30 days for oil to flow.,https://twitter.com/theintercept/status/834078022231810048,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:55.003327,2017-02-20T01:22:01.000Z,MikeHudema,833486835477274628,"In 2 years, company behind Dakota Access Pipeline has reported 69 leaks, spills across 4 states 
http://
buff.ly/2m0MtbP #NoDAPL #WaterIsLife",https://twitter.com/MikeHudema/status/833486835477274628,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:37.598313,2017-02-19T17:16:01.000Z,IENearth,833364528540811269,The Bakken oil fields are the root of the Dakota Access Pipeline - @mhawea explains Part 2: #stopitatthesource #DeFundDAPL #MovingForward,https://twitter.com/IENearth/status/833364528540811269,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:36.003470,2017-02-19T15:16:27.000Z,IENearth,833334439505756160,The Bakken oil fields are the root of the Dakota Access Pipeline - @mhawea explains Part1: #stopitatthesource #DeFundDAPL #MovingForward,https://twitter.com/IENearth/status/833334439505756160,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:58.389272,2017-02-15T18:32:11.000Z,MikeHudema,831934144439582721,"Company Behind Dakota Access Pipeline In Last Two Years Reported 69 Accidents, Polluting Rivers in 4 States 
http://
buff.ly/2kJyczc #NoDAPL",https://twitter.com/MikeHudema/status/831934144439582721,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:01.809612,2017-02-15T02:03:07.000Z,MikeHudema,831685238971625473,"In 2 yrs, the company behind Dakota Access Pipeline reported 69 leaks & spills across 4 states: 
http://
buff.ly/2l5bPVJ #NoDAPL #WaterIsLife",https://twitter.com/MikeHudema/status/831685238971625473,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:26.013879,2017-02-09T02:07:00.000Z,ABC,829511890040655872,"With green light from feds, company building Dakota pipeline plans to ""proceed expeditiously"" to complete project. 
http://
abcn.ws/2k4K96o",https://twitter.com/ABC/status/829511890040655872,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:17.195696,2017-02-09T01:20:07.000Z,ABC,829500088997310464,"Army Corps of Engineers formally grants developer permission to finish Dakota Access Pipeline. 
http://
abcn.ws/2kPT7UC",https://twitter.com/ABC/status/829500088997310464,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:37.633869,2017-02-07T20:59:18.000Z,splinter_news,829072065265168384,"The Army Corps of Engineers has granted permission to finish the Dakota Access Pipeline, a blow to #NoDAPL activists:",https://twitter.com/splinter_news/status/829072065265168384,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:08.516281,2017-02-07T20:53:24.000Z,ABC,829070579923841025,"JUST IN: US Army Corps of Engineers intends to grant easement for construction of Dakota Access Pipeline 
http://
abcn.ws/2kj5eWE",https://twitter.com/ABC/status/829070579923841025,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:17.224816,2017-02-01T06:30:06.000Z,splinter_news,826678996398010368,"The Army Corps of Engineers has been ordered to proceed with the construction of the Dakota Access pipeline: 
http://
bit.ly/2kP0qJ3",https://twitter.com/splinter_news/status/826678996398010368,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:44.520297,2017-02-01T02:05:12.000Z,mahtowin1,826612330750439429,BREAKING: Acting Army Secretary has directed Army Corps of Engineers to grant easement to finish Dakota Access pipeline. #NoDAPL #Resist,https://twitter.com/mahtowin1/status/826612330750439429,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:24.199288,2017-01-24T16:51:37.000Z,ChrisJZullo,823936304501190656,Don't be fooled. Dakota Access Pipeline won’t help us gain energy independence or even jobs. It's about profit with 18 million put at risk,https://twitter.com/ChrisJZullo/status/823936304501190656,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:40.980564,2016-12-06T21:39:41.000Z,NatStClair,806251793504079872,The Dakota Access Pipeline is a project of finance capital and the fossil fuel industry; the cold-blooded heart of corporate power. #NoDAPL,https://twitter.com/NatStClair/status/806251793504079872,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:34.366297,2016-12-05T15:01:02.000Z,ajplus,805789079879098368,This is what victory sounds like for #NoDAPL protesters. The army just blocked the current route for the Dakota Access Pipeline.,https://twitter.com/ajplus/status/805789079879098368,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:49.962167,2016-12-05T13:08:33.000Z,ajplus,805760775298097152,"This is what victory looks like for #NoDAPL activists.

The U.S. Army Corps has denied the Dakota Access Pipeline route.",https://twitter.com/ajplus/status/805760775298097152,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:43.708215,2016-12-05T02:34:27.000Z,GlblCtzn,805601197021425664,"Breaking: After Months of Standing Rock Protests, New Route Considered for the Dakota Access Pipeline #DAPL #NoDAPL 
http://
glblctzn.me/2gqAK38",https://twitter.com/GlblCtzn/status/805601197021425664,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:53.276859,2016-12-05T01:33:04.000Z,SELFmagazine,805585750532169728,"The Dakota Access Pipeline will be rerouted—a victory for the Sioux: 
http://
onself.co/5gcVGZo",https://twitter.com/SELFmagazine/status/805585750532169728,Dakota Access Pipeline,1
Twitter,2025-09-07T19:58:48.321048,2016-12-05T01:17:05.000Z,glamourmag,805581726055628806,"The Dakota Access Pipeline will be rerouted–a massive victory for the Sioux: 
http://
glmr.co/6rwO4Fk",https://twitter.com/glamourmag/status/805581726055628806,Dakota Access Pipeline,1
Twitter,2025-09-07T19:59:10.195849,2016-12-04T22:40:05.000Z,Complex,805542218287214594,"The Dakota Access Pipeline construction has reportedly been called off. #NoDAPL 
http://
trib.al/UDVFkp3",https://twitter.com/Complex/status/805542218287214594,Dakota Access Pipeline,1
